,#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,Lyrics
74,75,Baby Shark,['Pinkfong'],74,115,"cartoon, children's music, dong-yo","Easy listening, Folk/Acoustic",Pinkfong Animal Songs,2017-07-27,01:20,83,89,26,0,78,10,0,-2,G#/A♭ Major,4,2024-11-07,5ygDXis42ncn6kYG14lEVG,"Smart Study Co., Ltd.",4B,KRE671700001,"92 ContributorsTranslationsPortuguêsBaby Shark Lyrics[Chorus]
Baby shark, doo-doo-doo-doo-doo-doo
Baby shark, doo-doo-doo-doo-doo-doo
Baby shark, doo-doo-doo-doo-doo-doo
Baby shark!

[Verse 1]
Mommy shark, doo-doo-doo-doo-doo-doo
Mommy shark, doo-doo-doo-doo-doo-doo
Mommy shark, doo-doo-doo-doo-doo-doo
Mommy shark!

[Verse 2]
Daddy shark, doo-doo-doo-doo-doo-doo
Daddy shark, doo-doo-doo-doo-doo-doo
Daddy shark, doo-doo-doo-doo-doo-doo
Daddy shark!

[Verse 3]
Grandma shark, doo-doo-doo-doo-doo-doo
Grandma shark, doo-doo-doo-doo-doo-doo
Grandma shark, doo-doo-doo-doo-doo-doo
Grandma shark!

[Verse 4]
Grandpa shark, doo-doo-doo-doo-doo-doo
Grandpa shark, doo-doo-doo-doo-doo-doo
Grandpa shark, doo-doo-doo-doo-doo-doo
Grandpa shark!
You might also like[Verse 5]
Let's go hunt, doo-doo-doo-doo-doo-doo
Let's go hunt, doo-doo-doo-doo-doo-doo
Let's go hunt, doo-doo-doo-doo-doo-doo
Let's go hunt!

[Verse 6]
Run away, doo-doo-doo-doo-doo-doo
Run away, doo-doo-doo-doo-doo-doo
Run away, doo-doo-doo-doo-doo-doo
Run away!

[Verse 7]
Safe at last, doo-doo-doo-doo-doo-doo
Safe at last, doo-doo-doo-doo-doo-doo
Safe at last, doo-doo-doo-doo-doo-doo
Safe at last!

[Outro]
It's the end, doo-doo-doo-doo-doo-doo
It's the end, doo-doo-doo-doo-doo-doo
It's the end, doo-doo-doo-doo-doo-doo
It's the end!7Embed"
75,76,My Type,['Saweetie'],70,105,"cali rap, trap queen","Hip Hop, R&B",ICY,2019-03-29,02:06,90,81,0,0,59,20,0,-6,D Major,4,2024-11-07,5KBARWIxeMGkvUax9VtVC9,ICY/Artistry Records/Warner Records,10B,USWB11900833,"54 ContributorsMy Type Lyrics[Intro]
Hennessy on my lips, take a little sip
Privacy on the door, I'ma make the shit grip

[Chorus]
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
Bad bitch, I'ma ride the dick all night
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
That's my type, nigga, that's my type

[Post-Chorus]
New wrist, new whip, ride around dipped
I can see why all these basic hoes pissed

[Verse 1]
Bust down wrist, not a bust down bitch (Ah)
Said I want your man, no the fuck I don't, sis (Uh, uh)
If he a rich nigga, why he still hitting licks? (Licks)
Nigga spending bread but he still can't hit
Bitch please (Bitch), Lamborghini keys
Pussy dripping ice, he get flown out to me
Bitch please, I want a man with the Bs (Yeah)
Pussy from the Bay, goin' dumb on the D (Hahaha)
You might also like[Pre-Chorus]
Hennessy on my lips, take a little sip
Privacy on the door, I'ma make the shit grip

[Chorus]
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
Bad bitch, I'ma ride the dick all night
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
That's my type, nigga, that's my type

[Post-Chorus]
New wrist, new whip, ride around dipped
I can see why all these basic hoes pissed

[Verse 2]
Messy hoes like to pop shit (Messy hoes)
You the type that's fuckin' for the rent (You a thot)
All on another nigga dick (On the dick)
Hair ain't nothin' with a inch (Hahaha)
Do it on his face with a thizz (Ugh)
I'm a boss tycoon with the shit (What)
Run it up (Uh), print it up, big bucks (Ayy, ayy)
Try your luck (Uh), none of my bitches been touched
[Pre-Chorus]
Hennessy on my lips, take a little sip
Privacy on the door, I'ma make the shit grip

[Chorus]
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
Bad bitch, I'ma ride the dick all night
Rich nigga, eight-figure, that's my type
That's my type, nigga, that's my type
Eight-inch big, ooh, that's good pipe
That's my type, nigga, that's my type34Embed"
76,77,Worth It,['YK Osiris'],59,124,"melodic rap, trap",Hip Hop,Worth It,2019-02-08,03:09,76,53,47,0,42,0,0,-4,F Minor,5,2024-11-07,4XiGKQqbmnMVxDzUj6j3f2,Def Jam Recordings,4A,USUM71821752,"64 ContributorsWorth It Lyrics[Intro]
I would give you the world, nah, nah, nah
(Yo Kiwi, thank you bro)
You just gotta be worth it, yeah, yeah, yeah, yeah

[Chorus]
I would give you the world, baby girl
You just gotta be worth it (Oh, oh, oh)
You don't gotta be perfect (Mm, mm, mm)
You just gotta be worth it, yeah, yeah, yeah, yeah
I would give you the world, baby girl
You just gotta be worth it, yeah, yeah
But you don't gotta be perfect (Oh, oh, oh)
You just gotta be worth it, yeah, yeah, yeah, nah, nah

[Verse]
Everybody doubted me, but girl, you stuck around
And you told me, ""If I hold you you gon' hold me down""
You don't gotta be perfect, you just gotta be worth it
Buyin' this and that, baby girl, you don't ever have to work again
Time is precious, baby girl, let's not let it go by
I just really wanna know, do you love me? Don't lie
I know you felt alone, huh, 'cause I been on the road, huh
But I been doin' shows, I swear I ain't doin' you wrong
Ridin' 'round through the city, yeah
Girl, you know you comin' with me, yeah
I been a hundred out of fifty, girl
Ain't nobody messin' with me, yeah
I don't really think they understand
Baby girl, I know you understand
I'm just tryna go feed my fam, hey-ey-ey, nah
You might also like[Chorus]
I would give you the world, baby girl
You just gotta be worth it (Oh, oh, oh)
You don't gotta be perfect (Mmh, mmh, mmh)
You just gotta be worth it, yeah, yeah, yeah, yeah
I would give you the world, baby girl
You just gotta be worth it, yeah, yeah
But you don't gotta be perfect (Oh, oh, oh)
You just gotta be worth it, yeah, yeah, yeah, nah, nah

[Bridge]
Oh-woah, woah, nah, nah, nah
Nah, nah, nah

[Chorus]
I would give you the world, baby girl
You just gotta be worth it (Oh, oh, oh)
You don't gotta be perfect (Mmh, mmh, mmh)
You just gotta be worth it, yeah, yeah, yeah, yeah
I would give you the world, baby girl
You just gotta be worth it, yeah yeah
But you don't gotta be perfect (Oh, oh, oh)
You just gotta be worth it, yeah, yeah, yeah, nah, nah30Embed"
77,78,Only Human,['Jonas Brothers'],68,94,"boy band, pop",Pop,Happiness Begins,2019-06-07,03:03,80,50,11,0,87,0,0,-6,C Major,4,2024-11-07,0DiDStADDVh3SvAsoJAFMk,Jonas Brothers Recording,8B,USUG11901281,"57 ContributorsTranslationsEspañolOnly Human Lyrics[Intro: Nick Jonas]
Woo, hey
Yeah
Ayy

[Verse 1: Joe Jonas]
I don't want this night to end
It’s closing time, so leave with me again (Yeah)
You got all my love to spend, oh
Let's find a place where happiness begins

[Pre-Chorus: Joe Jonas]
We gon' dance in my living room, slave to the way you move
Hurts when I’m leaving you (Ayy)
Just dance in the living room, love with an attitude
Drunk to an '80s groove (Ayy)
We gon' dance in my living room, slave to the way you move
Hurts when I'm leaving you (Ayy)
Dance in the living room, love with an attitude
Drunk

[Chorus: Nick Jonas]
It's only human, you know that it's real
So why would you fight or try to deny the way that you feel?
Oh, babe, you can't fool me, your body's got other plans
So stop pretending you’re shy, just come on and
Dance, dance, dance, dance, oh
You might also like[Verse 2: Nick Jonas]
Early morning la-la-light
Only getting up to close the blinds, oh
I’m praying you don't change your mind
’Cause leaving now just don't feel right
Let's do it one more time, oh, babe

[Pre-Chorus: Joe Jonas]
We gon' dance in my living room, slave to the way you move
Hurts when I’m leaving you (Hurts when I'm leaving you)
Just dance in the living room, love with an attitude
Drunk to an '80s groove (Ayy)
We gon' dance in my living room, slave to the way you move
Hurts when I'm leaving you (Ayy)
Dance in the living room, love with an attitude
Drunk

[Chorus: Nick Jonas & Joe Jonas]
It's only human, you know that it's real (Know that it's real)
So why would you fight or try to deny the way that you feel?
(The way that you feel)
Oh, babe, you can't fool me, your body's got other plans
So stop pretending you're shy, just come on and
Dance, dance, dance, dance, oh

[Outro: Joe Jonas & Nick Jonas]
Dance, oh (Woo, ayy)
Only human
It's only (-man), it's only (-man)
Only human
Oh yeah, yeah, yeah
Only human
It's only (-man), it's only (-man)
Only human13Embed"
78,79,Knockin' Boots,['Luke Bryan'],67,132,"contemporary country, country, country road, modern country rock","Country, Rock",Born Here Live Here Die Here,2020-08-07,03:20,73,68,13,0,64,20,30,-4,D Major,4,2024-11-07,2opQESZb7JsRKCvWMBPeuv,Capitol Records Nashville,10B,USUG11901024,"15 ContributorsKnockin’ Boots Lyrics[Verse 1]
This truck needs a half tank
These wheels need a two-lane
This radio needs three songs to play
To get me 'cross town to you
That dress needs to slip off
That hair needs to come down
Friday nights need to do
What Friday nights need to do
That's the truth

[Chorus]
Yeah, birds need bees and ice needs whiskey
Boys like me need girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Knockin' boots, me and you, oh

[Verse 2]
Long weeks need a weekend
Cheap drinks need a-slingin'
That dance floor needs some me on you
And you on me tonight
Singalongs need to be sung
Tip bells need to be rung
Last calls need a call that cab
And backseats need I want you so bad
See Luke Bryan LiveGet tickets as low as $78You might also like[Chorus]
Yeah, birds need bees and ice needs whiskey
Boys like me need the girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Knockin' boots, girl, me and you

[Bridge]
Doors need shuttin'
Lights need cuttin'
Lips need lockin'
Boots need knockin'

[Chorus]
And birds need bees and ice needs whiskey
Boys like me need girls like you to kiss me
""Fishin' in the Dark"" needs Nitty Gritty
Under that pale moon
Sweet tea needs that sugar stirrin'
Small town nights need both ends burnin'
Shades need drawin', hearts need fallin'
Boots need knockin', knockin' boots
Mmm, knockin' boots, me and you, oh
Knockin' boots2Embed"
79,80,Trip,['Ella Mai'],71,80,"r&b, rap, uk contemporary r&b, urban contemporary","R&B, Hip Hop",Ella Mai,2018-10-12,03:33,48,61,22,0,36,10,10,-6,B Minor,4,2024-11-07,6CTWathupIiDs7U4InHnDA,10 Summers / Interscope PS,10A,USUM71810720,"86 ContributorsTrip Lyrics[Intro]
Ooh, yeah, yeah

[Verse 1]
I put my feelings on safety
So I don't go shootin' where your heart be
'Cause you take the bullet tryna save me
Then I'm left to deal with makin' you bleed

[Pre-Chorus]
And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
[Chorus]
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

[Post-Chorus]
My bad, my bad for, trippin' on you (Trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you)
You might also like[Verse 2]
Boy, you know we cool when I ain't waitin'
But I act a fool when I don't get it
And I'm steady bruisin' just to save this
But I tripped on your love, now I'm addicted

[Pre-Chorus]
And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
[Chorus]
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

[Post-Chorus]
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)
[Bridge]
That's some kind of love, baby (Drip, drip)
That's the type of love, make me (Trip, trip, trippin' on you)
It's big enough, make me (Drip, drip)
It's big enough, got me (Trip, trip, trippin' on you)

[Chorus]
I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

[Post-Chorus]
My bad, my bad for, trippin' on you (My bad, my bad, my bad, trippin' on you, yeah)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you, baby)
My bad, my bad for, trippin' on you (Trippin' on you)
Said I admit I was wrong when I did it
My bad, my bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)

[Outro]
Trippin' on you, yeah, yeah
Ooh, yeah, yeah34Embed"
80,81,Rumor,['Lee Brice'],74,141,"contemporary country, country, country road, modern country rock","Country, Rock",Lee Brice,2017-11-03,03:18,66,56,75,0,60,0,10,-7,A Major,4,2024-11-07,56eGOeSsqdg3FLxdo83TwV,Curb Records,11B,USCRB1713686,"13 ContributorsRumor Lyrics[Verse 1]
Girl you know I've known you forever
How many nights we hung out together
Same little crowd, little bar, little town
Round this old dance floor
My boys are laughing and tap me on the shoulder
Making a motion like ""'Could y'all get any closer?""
They wanna know what's up why I'm still holding ya
Even when the song is over

[Chorus]
There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true?
We make it true
Oh, we make it true

[Verse 2]
Well I can shut 'em down, tell them all they're crazy
I can do whatever you want me to do, baby
Or you could lay one on me right now
We could really give them something to talk about
See Lee Brice LiveGet tickets as low as $43You might also like[Chorus]
There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, don't you feel it too?
There's a rumor going round, and round, and round
What d'you say we make it true, baby?

[Bridge]
Oh be honest girl now
Do you want to do this or not?
Should we keep them talking, girl
Or should we just make them stop?

[Chorus]
There's a rumor going round about me and you
Stirring up our little town the last week or two
So tell me why we even trying to deny this feeling
I feel it, and you feel it too
There's a rumor going round, and round, and round
Whatd'you say we make it-
Make it true?
Whatd'you say we make it true?
Come on over here
Let's really give them something to talk about, baby
There's a rumor going round2Embed"
81,82,Swervin (feat. 6ix9ine),"['A Boogie Wit da Hoodie', '6ix9ine']",68,93,"melodic rap, rap, trap, emo rap",Hip Hop,Hoodie SZN,2018-12-21,03:09,58,66,2,0,43,30,10,-5,A Major,4,2024-11-07,1wJRveJZLSb1rjhnUHQiv6,Highbridge the Label / Atlantic Records,11B,USAT21812918,"1 ContributorBest Hip-Hop Songs of 2019 LyricsDaBaby - Suge
J. Cole - MIDDLE CHILD
Meek Mill - Going Bad feat. Drake
Polo G - Pop Out feat. Lil Tjay
City Girls - Act Up
Nipsey Hussle - Racks In The Middle feat. Roddy Ricch and Hit-Boy
Megan Thee Stallion - Cash Shit feat. DaBaby
Saweetie - My Type
Young Thug - Hot feat. Gunna
A Boogie Wit da Hoodie - Swervin feat. 6ix9ine
21 Savage - a lot
Blueface - Thotiana
Drake - Money In The Grave feat. Rick Ross
Tyler, The Creator - EARFQUAKE
Mustard & Roddy Ricch - Ballin'
Wale - On Chill feat. Jeremih
Young Thug - The London feat. J. Cole & Travis Scott
Baby Keem - ORANGE SODA
Lil Tecca - Ransom
YG - Go Loko feat. Tyga & Jon Z
Lil Nas X - Panini
Doja Cat - Juicy feat. Tyga
Flipp Dinero - How I Move feat. Lil Baby
Tory Lanez - Freaky
Megan Thee Stallion - Hot Girl Summer feat. Nicki Minaj & Ty Dolla $ign
Post Malone - Wow.
NLE Choppa - Shotta Flow
Benny The Butcher - 18 Wheeler feat. Pusha T
Rick Ross - Gold Roses feat. Drake
Young M.A - BIG
Dreamville - Down Bad feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy
YoungBoy Never Broke Again - Make No Sense
Freddie Gibbs & Madlib - Palmolive feat. Pusha T & Killer Mike
DaBaby - BOP
DJ Khaled - Wish Wish feat. Cardi B & 21 Savage
Gunna - Speed It Up
GoldLink - U Say feat. Tyler, The Creator & Jay Prince
Lil Baby - Baby Lil Baby feat. DaBaby
Lil Tjay - F.N
Travis Scott - HIGHEST IN THE ROOM
Saba & IDK - Beautiful Smile
Juice WRLD & YoungBoy Never Broke Again - Bandit
YBN Cordae - Broke As Fuck
Mulatto - Bitch From Da Souf
Offset - Clout feat. Cardi B
Future & Doe Boy - 100 Shooters feat. Meek Mill
Ski Mask The Slump God - Faucet Failure
Mustard & Migos - Pure Water
Lil Uzi Vert - Sanguine Paradise
NAV - Tap feat. Meek MillEmbed"
82,83,How Do You Sleep?,['Sam Smith'],65,166,"pop, uk pop",Pop,How Do You Sleep?,2019-07-19,03:22,56,68,15,0,36,0,0,-5,C♯/D♭ Minor,4,2024-11-07,6b2RcmUt1g9N9mQ3CbjX2Y,PLG - Capitol,12A,GBUM71902381,"70 ContributorsTranslationsEspañolFrançaisNederlandsفارسیHow Do You Sleep? Lyrics[Verse 1]
I'm done hatin' myself for feelin'
I'm done cryin' myself awake
I gotta leave and start the healin'
But when you move like that, I just wanna stay

[Pre-Chorus]
What have I become now?
Lookin' through your phone now
Oh now, love to you is just a game
Look what I have done now
Dialling up the numbers on you
I don't want my heart to break

[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

[Post-Chorus]
(Tell me, how do you—)
Love will keep you up tonight
(Tell me, how do you—)
You might also like[Verse 2]
Oh, no, how did I manage to lose me?
I am not this desperate, not this crazy
There's no way I'm stickin' 'round to find out
I won't lose like that, I won't lose myself

[Pre-Chorus]
Look what I have done (Done)
Diallin' up the numbers on you
I don't want my heart to break

[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

[Post-Chorus]
(Tell me, how do you—)
Yeah, yeah, yeah
Love will keep you up tonight
(Tell me, how do you—)
Oh, love will keep you up tonight
[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me? (Oh)
All that fear and all that pressure (Oh)
I'm hopin' that my love will keep you up tonight
(Tell me, how do you—)43Embed"
83,84,Baby (Lil Baby feat. DaBaby),"['Quality Control', 'Lil Baby', 'DaBaby']",71,108,"melodic rap, trap, atl hip hop, atl trap, rap, hip hop, north carolina hip hop, pop rap",Hip Hop,Quality Control: Control The Streets Volume 2,2019-08-16,02:22,97,46,10,0,46,30,10,-7,A#/B♭ Major,4,2024-11-07,5MPPttjfGap2C6j6eKcO6J,Quality Control Music/Motown Records,6B,USUG11900748,"91 ContributorsBaby Lyrics[Intro: Future]
Wheezy outta here

[Verse 1: Lil Baby]
Yeah, rest in peace to Bankroll‚ show 'em how to do it
Baby goin' crazy‚ he been gettin' straight to it
I done caught so many flights I end up fuckin' all the stewardesses
Catch me in Atlanta‚ no security with my jewelry
Found I was rich, my baby mama talkin' suin' me
'Nother bitch tellin' lies on the pussy like she screwin' me
Catch him down bad, that's his ass‚ nigga, you or me
SI diamonds on the chain, he ain't foolin' me
We was skippin' school on the train‚ duckin' truancy
My main partner turned into a rat, he talkin' 'bout robbin' me
I pray the judge give that boy a bond so I can pop him
We was in the hood, sellin' bags, shootin' choppers
Fucked around and tried to go and lease a helicopter
Baby really a problem, somebody gotta stop him
And the haters watchin' too hard, I think they got binoculars
Every nigga with me on go, it ain't no stoppin' us
Niggas actin' like they got the bag, I'm tryna stop it up
Do this for the bros down the road, gotta lock it up
All you gotta do is say it's smoke, then we're poppin' up
Baby got the streets on hold, he ain't drop yet
I've been goin' hard, it's gon' be hard for you to top that
I make it look easy, but this shit really a process
I'm really a millionaire, still in the projects
You might also like[Chorus: Lil Baby]
Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer
[Verse 2: DaBaby]
Huh? Baby prolly still got them 'bows
I tell my bitch I'm faithful, but I still got the hoes
Baby gettin' jiggy, on stage with the Glizzy
Baby CEO, he shake the game like he Diddy
You would think it's Mardi Gras, I got these bitches showin' titties
And I ain't throwin' beads, I pull them bitches' weaves
I'm stallin' bitches out, if I'm a dog, then she a flea
And when I fuck her doggystyle the only time I'm on my knee
I barely wanna hit her, got her beggin', ""Baby, please""
I tell a bitch to shut up, you 'bout to fuck my nut up
The label's CEO keep beggin' me to keep the gun up
They know, you play with Baby, Baby beat him, cut up
Private plane, Wi-Fi, on the FaceTime with Johnny
I told him ice my wrist up, I like to hold my fist up
How that boy DaBaby in the air not gettin' his dick sucked?
Why he keep the fire and throw them fours in every picture?
'Cause nigga...
[Chorus: Lil Baby]
Baby puttin' on for the city
Baby, he the realest, Baby prolly got a couple million
Baby hang with four or five killers
Baby got children, Baby prolly still drug dealin
Baby ain't a trapper, he a rapper
Baby makin' classics, Baby in the hood gettin' active
Baby keep it real with his people
Baby like a preacher, Baby prolly still sell reefer27Embed"
84,85,Look What God Gave Her,['Thomas Rhett'],64,113,"contemporary country, country, country road, modern country rock","Country, Rock",Center Point Road,2019-05-31,02:48,74,85,3,0,88,0,10,-4,D Major,4,2024-11-07,2KqJC0koTBUyDlsMt5ok1V,The Valory Music Co.,10B,USLXJ1907459,"18 ContributorsLook What God Gave Her Lyrics[Verse 1]
Don't even want the attention
But, yeah, that's all that she's gettin'
Her song is on and she's spinnin' around, yeah
She got me drunk like Corona
Heart racin' like it's Daytona
Ooh, I'm in Heaven, I swear, right now

[Pre-Chorus]
And those eyes can hypnotize
Was designed to blow my mind

[Chorus]
Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

[Verse 2]
It's like I heard angels singin'
Like she came down from the ceilin'
When she walked in here this evenin', I thought, yeah
That girl one in seven billion
Got everyone in here feelin'
Like there's a fire in this buildin', so hot
See Thomas Rhett LiveGet tickets as low as $30You might also like[Pre-Chorus]
Got a smile on her angel face
I know I'll never lose my faith

[Chorus]
Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her

[Bridge]
Got that look in her eyes
Swear she fell right out the sky
Yeah, I think I've seen the light
Every kiss, I could die
It's like the heavens opened wide
Man, I swear I've seen the light

[Chorus]
Look what God gave her, how perfect He made her
She walks in the room, it's like He answered my prayers
The way that she moves, how could anybody blame her?
I know she's got haters, but it ain't her fault, nah
Look what God gave her
[Post-Chorus]
(Ooh, ooh)
Ooh, look what God gave her (Look what God gave her)
(Ooh, ooh)
Oh, oh yeah, look what God gave her7Embed"
85,86,Good as You,['Kane Brown'],59,154,"black americana, contemporary country, country, country road",Country,Experiment Extended,2019-11-01,03:12,63,52,40,0,77,0,10,-6,G#/A♭ Major,4,2024-11-07,19kUPdKTp85q9RZNwaXM15,RCA Records Label Nashville,4B,USRN11800115,"17 ContributorsGood As You Lyrics[Verse 1]
See the way you're taking care of your Mama
The way you’re taking care of me
The way you light up any room, girl
You're what this world should be

[Pre-Chorus]
Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need

[Chorus]
I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you

[Verse 2]
Girl, you’re more than just the surface
Yeah, you got that heart of gold
So when it comes to loving you, babe
No, it will never get old

[Pre-Chorus]
Tomorrow, tonight, the rest of my life
I wanna be the man you want me to be
So startin' right now, girl, tell me everything you need
See Kane Brown LiveGet tickets as low as $25You might also like[Chorus]
I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Good as you, baby

[Guitar Solo]

[Chorus]
I just wanna wake up everyday here in this bed
Never leave ""I love you"" left unsaid
In my take a hundred lifetimes to do
But baby, I just wanna be good as you
I just wanna wake up everyday here in this bed (Yeah with you baby)
Never leave ""I love you left"" unsaid
It might take a hundred lifetimes to do
But baby, I just wanna be good as you
Baby, I just wanna be good as you2Embed"
86,87,Clout (feat. Cardi B),"['Offset', 'Cardi B']",62,140,"atl hip hop, hip hop, pop rap, rap, trap, pop","Hip Hop, Pop",FATHER OF 4,2019-02-22,03:25,92,62,23,0,42,10,10,-7,C♯/D♭ Major,4,2024-11-07,59ywHNwwchG4nZJMLyxSzd,Quality Control Music/Motown Records,3B,USUG11802308,"1 ContributorBest Hip-Hop Songs of 2019 LyricsDaBaby - Suge
J. Cole - MIDDLE CHILD
Meek Mill - Going Bad feat. Drake
Polo G - Pop Out feat. Lil Tjay
City Girls - Act Up
Nipsey Hussle - Racks In The Middle feat. Roddy Ricch and Hit-Boy
Megan Thee Stallion - Cash Shit feat. DaBaby
Saweetie - My Type
Young Thug - Hot feat. Gunna
A Boogie Wit da Hoodie - Swervin feat. 6ix9ine
21 Savage - a lot
Blueface - Thotiana
Drake - Money In The Grave feat. Rick Ross
Tyler, The Creator - EARFQUAKE
Mustard & Roddy Ricch - Ballin'
Wale - On Chill feat. Jeremih
Young Thug - The London feat. J. Cole & Travis Scott
Baby Keem - ORANGE SODA
Lil Tecca - Ransom
YG - Go Loko feat. Tyga & Jon Z
Lil Nas X - Panini
Doja Cat - Juicy feat. Tyga
Flipp Dinero - How I Move feat. Lil Baby
Tory Lanez - Freaky
Megan Thee Stallion - Hot Girl Summer feat. Nicki Minaj & Ty Dolla $ign
Post Malone - Wow.
NLE Choppa - Shotta Flow
Benny The Butcher - 18 Wheeler feat. Pusha T
Rick Ross - Gold Roses feat. Drake
Young M.A - BIG
Dreamville - Down Bad feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy
YoungBoy Never Broke Again - Make No Sense
Freddie Gibbs & Madlib - Palmolive feat. Pusha T & Killer Mike
DaBaby - BOP
DJ Khaled - Wish Wish feat. Cardi B & 21 Savage
Gunna - Speed It Up
GoldLink - U Say feat. Tyler, The Creator & Jay Prince
Lil Baby - Baby Lil Baby feat. DaBaby
Lil Tjay - F.N
Travis Scott - HIGHEST IN THE ROOM
Saba & IDK - Beautiful Smile
Juice WRLD & YoungBoy Never Broke Again - Bandit
YBN Cordae - Broke As Fuck
Mulatto - Bitch From Da Souf
Offset - Clout feat. Cardi B
Future & Doe Boy - 100 Shooters feat. Meek Mill
Ski Mask The Slump God - Faucet Failure
Mustard & Migos - Pure Water
Lil Uzi Vert - Sanguine Paradise
NAV - Tap feat. Meek MillEmbed"
